area,avg_price
163.120,13160000
164.990,43693370
166.250,12768750
166.600,74412999
166.700,25591608
167.740,23666666
168.800,103816063
169.500,61330014
169.530,85000000
169.720,59868480
169.750,81391250
171.120,26000000
173.500,36293061
173.670,85966648
173.740,86001296
173.750,13500000
174.760,157000000
177.000,46275222
177.300,31755500
177.890,15534495
179.300,42118108
180.290,94652000
181.400,47973609
181.980,13780000
183.480,16910000
186.100,46500075
187.100,22369230
189.060,20797000
189.360,70723192
189.600,33529504
190.680,295554000
191.600,23639428
192.390,11445000
192.750,21606504
194.800,106802863
194.870,18900000
195.680,20000000
197.900,64044014
202.710,18000000
203.010,115710000
204.100,51294117
208.460,18849150
208.660,14357120
209.580,19144200
210.700,21753770
211.500,51912727
212.040,27600000
212.600,57029000
213.500,31249250
214.150,69427432
214.700,43890264
216.400,52679198
220.300,109085620
225.400,20886939
226.000,89232688
226.600,42478154
227.100,108073955
227.500,169215401
228.500,156439511
229.630,36811333
231.380,21050000
231.800,87592666
235.680,17250000
237.280,22250000
239.080,42150000
241.690,47626315
241.710,12221000
244.900,211189976
245.200,73135897
248.400,57690487
249.000,151805916
251.210,20990000
256.400,236280918
257.390,19900000
259.600,137106500
262.720,15835000
265.700,16044444
266.600,14660000
267.000,70234440
268.900,218333333
269.400,21237500
270.660,246681540
271.800,142080000
272.800,8750000
273.030,26927037
273.600,439070309
276.300,117061071
276.360,66000000
276.700,21400000
277.500,105268056
279.700,17000000
280.220,53450000
281.510,288224184
282.500,18300000
284.500,22997428
285.500,158840000
289.300,49990000
290.100,24600000
292.000,134581576
292.600,15000000
295.300,30086049
295.800,218376216
296.100,175000000
298.400,30000000
298.800,120789800
300.300,232516159
301.900,15000000
303.700,77690909
305.090,31580781
306.100,54524000
311.400,351762002
314.300,366812450
318.600,44500000
318.900,55000000
319.000,140204980
320.100,98474222
324.900,615833333
325.000,129169813
327.200,170000000
331.600,137283102
334.000,84407488
336.900,23465000
340.700,192247504
359.000,275114000
368.000,126854345
369.400,4251600
371.200,36000000
372.700,465348748
373.700,340000000
375.500,120750000
379.080,61240760
384.300,65280000
387.700,944863488
399.370,522222222
402.000,123805293
405.000,79628036
419.000,109315093
424.600,323000000
435.000,737585921
443.500,78600000
448.000,3152629
456.000,173029888
458.820,38999700
468.900,69000000
471.000,56010714
473.690,166883504
490.000,310779213
495.600,89000000
496.000,215061421
4.740,157889
6.170,3400000
6.300,2800000
8.070,308250
10.110,2375000
10.400,1849612
11.560,3066500
11.800,1567462
12.620,3495600
13.140,2860000
13.150,1290000
13.500,3762713
13.680,2450000
13.710,3500333
13.780,2191000
14.260,3450000
14.320,1432000
14.670,2390000
14.690,2725000
15.100,2042583
15.210,3949000
15.230,2865000
15.620,2285000
15.650,2975000
15.960,3025000
16.100,2064083
16.260,2585000
16.300,2467036
16.400,2024661
16.600,1594890
16.660,3349000
16.900,1752607
16.980,1267020
17.490,2759000
17.770,2199565
17.910,2099242
17.920,2683425
18.030,2772566
18.220,3960000
18.280,1850000
18.670,4262423
18.780,3042976
19.180,1865000
19.200,3005685
19.340,8451822
19.400,2509681
19.560,3580011
19.630,3153779
19.810,2417142
19.940,3590326
20.000,3024698
20.030,4073658
20.370,2634989
20.540,2138151
20.570,5751529
20.650,2172225
20.730,3914924
20.860,2984241
20.960,3224159
21.010,2461858
21.050,3962926
21.100,3016452
21.120,3147192
21.180,2629547
21.210,2409014
21.350,3067870
21.480,3876639
21.510,3571020
21.610,2484188
21.800,3145111
21.870,3195791
21.910,6262971
22.080,4046654
22.350,3200266
22.510,2485992
22.670,4131833
22.820,3488188
23.030,3486353
23.120,3755612
23.430,2744395
23.870,2920331
23.970,4926002
24.280,3837319
24.700,3662420
25.140,4108091
25.190,4188128
25.270,3997115
25.310,3044433
25.400,3650271
25.540,3211696
25.560,3833958
25.600,3890890
25.650,3733205
25.670,5272548
26.320,2619815
26.440,3692044
26.480,9044596
26.530,4247454
26.540,4416815
26.760,3365514
26.970,4574356
27.080,3951839
27.090,5513739
27.260,5194271
27.410,3597257
27.430,3966503
27.700,3741829
27.720,3013478
27.760,3345383
27.770,5413145
27.880,2552656
28.210,2850824
28.350,2818339
28.480,4850836
28.620,3821844
28.710,1930084
28.790,2847983
29.070,4232980
29.240,3331270
29.360,3643732
29.560,4390466
29.830,2744531
30.150,3240546
30.320,2682244
30.350,4138621
30.360,3668313
30.480,3316049
30.930,3631717
30.990,2849014
31.000,2976117
31.200,3189685
31.510,3829060
31.550,4378435
31.560,3705082
31.580,4186446
31.820,4398783
31.830,7697757
32.200,3585438
32.500,4230028
32.570,4324342
32.580,5014634
32.710,4161549
32.760,3026926
32.850,4080045
33.080,4438474
33.120,3933082
33.260,4420562
33.550,4408792
33.580,2404260
33.640,4433106
33.760,4735582
33.930,4381941
34.150,4816343
34.180,5070780
34.200,3793014
34.260,4677798
34.670,4291263
34.910,4637659
35.010,4848386
35.090,3866694
35.120,3484743
35.270,4114128
35.550,4094728
35.710,3710588
35.820,3308465
36.030,5058769
36.100,5442849
36.650,3421243
37.190,4104591
37.202,2790144
37.250,5796623
37.330,5182167
37.370,5134689
37.530,4698848
37.680,4719639
37.760,5480360
37.920,4321659
38.210,4577533
38.350,4916672
38.360,4726378
38.430,4032350
38.530,4525619
38.640,5397264
38.810,4230921
38.820,4237253
38.850,5063200
38.880,4791890
38.980,4961042
39.010,3934799
39.390,5613520
39.430,5835499
39.450,4562740
39.950,5036769
40.460,4890494
41.130,2927901
41.280,3875493
41.500,5500403
41.710,4542882
41.790,4121395
41.940,4304259
42.210,3969792
42.230,4101366
42.450,5538896
42.570,3605291
43.010,5374964
43.110,5850913
43.130,5847315
43.200,4033897
43.550,4176880
43.580,7085219
43.680,4935502
44.000,3970966
44.190,4825363
44.430,6941281
44.590,3660975
44.750,7303470
44.970,5295951
45.760,5007900
45.920,8845107
45.929,2750000
46.030,5879687
46.100,4683796
46.140,4837900
46.200,5769162
46.310,6246101
46.420,7236516
46.560,5654859
46.850,5191157
46.970,4791778
47.150,4546081
47.190,7111516
47.380,5396186
47.450,4789116
47.540,5200891
47.610,5953803
47.810,8759786
47.820,4583631
47.890,6190514
47.900,4464263
47.930,5619715
47.940,5394498
48.030,4833164
48.150,4797537
48.270,5511607
48.490,4678770
48.580,6272986
48.740,5269116
48.970,5126699
49.050,4141709
49.220,5897466
49.330,6170616
49.460,4766572
49.510,5429835
49.640,5376189
49.900,4891606
49.940,3372506
50.260,4771599
50.330,5507687
50.340,6054289
50.670,5783299
50.680,6294028
51.150,5269737
51.290,6077551
51.350,6915894
51.500,5250199
51.560,5954907
51.760,3886307
51.850,7823110
52.190,5063050
52.210,9119195
52.270,5094229
52.300,6011300
52.870,6315840
52.960,4472033
53.200,5373827
53.720,5465158
53.740,4877488
53.860,5627706
53.880,6937513
53.910,5886015
54.260,6539840
54.450,5620402
54.480,6013087
54.610,5322587
55.360,8023385
55.500,6095124
55.520,4828133
55.540,4105576
55.830,6579974
55.990,5479748
56.090,4480509
56.180,6464439
56.510,7533185
56.680,5586270
56.780,5936182
56.890,4988613
56.940,5254333
57.020,7068289
57.110,5325534
57.120,5436976
57.240,5044298
57.370,5693174
57.400,5886973
57.430,6164161
57.490,6753956
57.530,7312649
57.740,5596460
57.890,5734516
59.100,6223765
59.200,6925498
59.540,6708546
59.560,6401042
59.625,2050000
59.740,7976904
60.100,5756560
60.270,6412462
60.510,5848418
60.760,5287279
60.910,6135900
61.060,7026682
61.210,6553182
61.350,9968356
61.450,5494355
61.540,42654092
61.650,6133422
61.730,7793806
62.040,6424742
62.140,5206766
62.180,6379232
62.200,6230834
62.260,8385088
62.280,9736420
62.340,7966048
62.390,7502765
62.510,4205919
62.730,4915369
62.750,7319238
62.820,5654637
62.880,7821599
62.920,6649943
62.940,5694155
62.980,6970753
63.720,6229787
64.310,6275086
64.600,6770643
64.620,9380639
65.140,4944516
65.350,6852398
65.360,6638951
65.370,71439630
65.490,6348865
65.620,10021779
65.630,6352364
66.160,6791498
66.310,8650848
66.370,6032241
66.380,4608201
66.400,6638971
66.740,7512596
66.850,5665060
66.870,6071032
67.000,7124759
67.160,6607867
67.180,7927479
67.200,7055641
67.270,9430533
67.380,5424062
67.670,9083938
67.710,9022699
68.070,9596556
68.170,12464244
68.330,3648494
68.340,8641812
68.940,5574633
68.960,6258311
69.120,5777540
69.650,8350569
69.990,4802229
70.150,7282220
70.660,12361319
70.860,6729736
70.930,9392398
71.310,7327422
71.320,10127738
71.380,10345834
71.750,5677421
71.790,9345911
71.860,5752425
71.990,5946813
72.290,7218892
72.440,8161367
72.450,8505404
72.470,6107502
72.500,9743651
72.650,6328090
72.700,8795214
72.850,8025687
72.880,8500209
72.980,8276764
72.990,6884951
73.150,7135087
73.220,12929878
73.250,8054260
73.890,7576223
73.970,8565486
74.090,5861981
74.290,20274263
74.300,9122897
74.460,7549508
74.630,5860915
74.840,9766037
75.870,7088378
75.920,7419727
75.930,7582365
76.170,13477343
76.190,6897267
76.200,8697333
76.410,11118866
76.480,7621686
76.540,5631751
76.700,8912437
76.880,7954243
77.070,15593479
77.130,14541298
77.170,15801101
77.520,8159965
77.840,6566155
78.590,8254469
78.840,12940378
78.870,12352504
79.041,2189561
79.100,9290751
79.200,12480983
79.260,9416532
79.320,6864192
79.670,11503828
80.090,10768081
80.120,14562544
80.190,8107419
80.260,13478850
80.300,8479069
81.550,10441878
81.640,7531632
81.650,12924949
81.750,4584370
82.050,5948126
82.170,8029284
82.460,16549002
82.580,10144921
82.790,9974621
82.800,11338134
83.090,7192864
83.540,6262857
83.620,13076820
84.170,21042600
84.180,6441787
84.280,6210015
84.430,8910958
84.440,7461938
84.740,9089843
84.990,9084265
85.110,7221987
85.220,10936828
85.240,17531145
85.260,7630087
85.270,6353451
85.430,11228008
85.760,8794136
85.810,9645345
86.210,5842295
86.280,7751254
86.310,7449810
86.320,9333949
86.480,4984100
86.670,8856075
87.120,6328421
87.240,9527151
87.250,7797723
87.340,17348800
87.400,9965880
87.630,24552746
87.640,8032089
87.700,10665928
87.890,15340768
88.080,6620555
88.150,18696816
89.050,9286524
89.150,7609129
89.170,8350000
89.320,16225155
89.450,16447237
89.550,8312738
89.900,9771036
89.990,8206755
90.110,11604039
90.500,9759368
90.750,8193082
91.030,13288701
91.640,9691060
91.770,7522058
92.030,19680168
92.060,4845957
92.070,9814030
92.090,18057330
92.210,6466918
92.370,9731099
92.500,12165863
92.800,12534249
92.820,7895771
92.990,5260985
93.530,11002188
93.670,10083616
93.900,12523737
94.210,45140721
94.470,6546569
94.490,11533256
94.600,11142180
94.730,7376524
94.780,6403320
94.850,13987847
94.910,13801349
95.070,18087309
95.130,17142211
95.600,14248288
95.870,8505985
96.050,9878443
96.330,12124116
96.360,43212409
96.790,12720550
96.850,6342418
96.970,7951015
97.340,8268039
97.420,9396666
97.490,20882261
97.850,10490000
97.940,10684155
97.960,8599285
98.140,28952432
98.250,9199041
98.260,8266178
98.340,8368204
98.590,9478690
98.840,72000000
98.880,9871771
98.930,7761271
99.080,4600000
99.420,21550565
99.790,19013483
99.820,22473193
100.320,13939234
100.350,12247167
100.360,23321150
100.480,13075240
100.610,9563500
100.780,17364857
100.840,7720022
100.870,14726588
101.080,11223333
101.100,16124684
101.240,6498350
101.290,31741074
101.390,34362742
102.470,13600000
102.590,21292813
102.870,8114678
103.080,18715000
103.090,26698185
103.770,14778159
103.960,6705420
104.230,16107443
104.420,24723381
104.470,12475081
104.610,21445050
104.620,16662460
104.920,21474900
104.930,9961283
104.960,9026560
105.080,44857075
105.140,23827838
105.220,12626478
105.250,15855494
105.290,15074018
105.310,23517476
105.720,35956610
105.800,16239943
105.910,4945595
105.930,8580330
106.060,14089237
106.540,7600945
106.600,26520783
106.860,5350000
106.940,5752585
106.990,22125532
107.290,20059035
107.400,20027044
107.640,16585714
108.140,9575624
108.190,31089626
108.900,16406968
108.930,24009636
108.940,11235608
109.010,47750752
109.500,18171469
109.590,19332571
109.750,11717200
109.910,30830168
110.130,23746978
110.230,28039751
110.420,9421173
110.530,22742075
110.570,9552594
110.880,19900000
110.890,37406262
110.910,31744826
111.210,14873356
111.220,16724233
111.450,30816958
111.600,15329703
111.620,10045800
112.140,10578462
112.340,121679225
112.890,36747950
113.030,17113358
113.190,16433333
113.240,10292958
113.250,10990000
113.410,25300000
113.570,9994160
113.620,10509866
113.720,8225000
113.960,11576888
114.410,19987902
114.700,18277367
114.810,10398678
115.090,48913250
115.380,15918402
115.560,13478530
115.670,22545357
115.860,24713808
116.030,18274700
116.250,13287346
117.180,13944420
117.220,15855025
117.470,78117550
117.700,20005898
118.030,9841333
118.450,31264312
120.560,30970605
120.670,17072157
121.210,41211399
121.570,31940491
121.600,12444987
122.010,11174850
122.080,15949000
122.230,12678698
122.430,28240520
122.680,12700000
122.860,12515314
123.010,32624835
123.090,49759132
123.260,12417000
123.340,9675404
123.560,5200000
123.660,33074916
124.160,10705000
124.340,16000000
124.570,30246872
124.840,25942444
125.150,26225177
125.180,38076596
125.250,47401000
125.980,26096594
126.270,57149745
126.900,25782849
127.010,9590000
127.290,86346744
127.990,69122146
128.330,13500000
128.460,25026500
128.500,17587202
128.710,37926192
128.960,16764800
129.100,29962059
130.660,10000000
130.720,33482515
130.810,11320000
131.490,38070584
131.630,31854460
131.980,8550000
132.350,84479005
132.610,29949968
132.690,46996273
133.070,43560000
133.090,14599973
133.100,27300517
133.440,8673000
134.700,43452021
135.290,10488934
135.310,98000000
135.510,130490380
135.580,12900000
135.680,10705152
135.800,23722231
136.910,52025800
137.160,31000000
138.100,24872603
138.460,7800000
138.470,82243629
138.830,39858771
138.880,13578914
138.950,35623014
139.000,30495998
139.160,30174660
139.190,9100000
139.220,27758873
139.690,10999000
140.050,78060388
140.290,13600000
141.280,13421600
142.570,42827219
143.060,10443380
143.180,71590000
143.350,57075000
143.590,34358010
143.850,53274259
144.660,34721238
145.650,40478687
145.870,17980000
147.060,100544922
147.200,15954799
147.280,73640000
148.360,169130400
148.580,141914826
149.990,7700000
150.090,26449811
150.250,15589114
150.800,26577012
150.840,161211079
151.020,64388648
151.510,67702425
152.090,110265248
152.820,252680571
153.260,34523500
153.950,15775333
154.060,111264735
154.120,19250000
154.820,60000000
154.860,165670019
155.120,13000000
155.190,13376118
155.400,26167617
155.690,77845000
156.510,13000000
156.800,48841931
156.900,32966816
157.440,40934400
157.660,58986844
159.200,77568533
159.440,8131440
159.590,138843296
159.880,18228000
160.110,19100000
160.350,97011752
160.600,30481611
161.400,25992344
161.800,28673044
162.000,34515276
162.120,54105680
162.670,14584504
163.210,10730029
163.850,62949037
164.150,19350000
164.580,17500000
164.700,47352801
165.600,33586490
166.220,46858164
166.800,27924870
167.330,217515627
168.170,15222200
168.500,47188572
168.890,130045300
169.420,13750000
169.520,64527801
169.560,17878800
170.510,291591647
171.000,37282872
171.700,15432145
172.370,82737600
173.000,68089608
173.560,44990000
173.840,150000000
174.200,42055336
174.680,20786920
175.080,103297000
175.130,54839328
175.800,46545359
176.100,52320131
176.110,51451000
176.180,58248654
177.370,227613282
178.200,30162285
179.960,70066800
180.250,36050000
180.300,86724692
180.410,108246000
180.830,20593500
181.600,51034958
181.870,74633600
181.960,18500000
182.160,49936600
183.800,52860347
183.900,160636040
186.220,10400000
186.760,234001307
187.530,58211230
187.840,16589750
190.120,55877705
190.200,18087500
190.360,172815150
190.500,67085983
190.620,19386054
192.000,56240838
192.400,56701951
192.800,29064631
194.900,74238031
195.800,27203732
198.900,73934096
200.000,55903604
200.300,60268816
200.400,150415785
201.300,85850468
201.980,23025720
202.000,58215935
202.300,47778100
202.900,19942686
203.100,226719893
204.900,131600507
205.680,58950000
206.700,98083175
207.950,19816000
210.110,18837832
210.350,126210000
210.500,21444444
214.900,143511722
215.200,19920838
215.800,22467100
216.810,251082654
221.800,124624033
222.200,93320034
223.700,60057391
224.840,26323011
226.500,119740277
228.400,33174897
229.100,57279000
230.000,67794558
233.310,18080000
235.800,98310250
235.900,29500000
239.000,91843180
240.900,32196468
242.300,180000000
243.900,35773000
243.980,18880000
244.670,26900000
244.700,22533333
247.200,58413134
249.500,18724999
252.470,36700000
253.870,38080500
254.700,79207279
254.800,23774444
255.850,146819071
257.000,83370254
258.240,104523816
259.500,75649500
259.800,15930000
260.000,90472641
260.560,21237203
261.380,17200000
261.500,23500000
261.600,29248750
262.560,17800000
262.700,51364950
263.800,118992857
263.900,154650666
266.300,291957876
267.500,100000000
277.600,212000000
278.000,133245251
280.000,78071207
282.600,61589181
282.930,28595169
285.300,7933333
286.800,263808490
286.860,29226157
287.500,143780639
288.700,31137500
289.100,234000000
292.900,110600000
294.100,45000000
303.330,1083339523
309.000,104030664
309.100,44000000
309.200,125674793
309.580,21051440
311.100,76522184
311.800,36900000
314.900,20550000
319.400,402444000
320.300,122625000
320.700,169549997
323.700,241702191
326.300,23712000
330.950,694995000
331.200,83800000
332.400,185231778
340.600,156094624
348.700,161630262
348.800,163666666
351.000,177528695
354.300,25533900
354.800,11700000
358.000,116947179
358.240,361822400
